ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
ASZ,ASG Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-3,413,000.00","-9,340,787.00","-2,572,308.00","-650,343.00","2,482,524.00","2,966,000.00","5,192,000.00","7,038,000.00","9,036,000.00","11,277,000.00","12,271,000.00","15,693,000.00","14,627,000.00","-26,692,000.00","8,974,000.00","9,539,000.00"
ASZ,ASG Group Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ASZ,ASG Group Limited,Annual Ratio Analysis - Net Profit Margin,-683.15%,-184.61%,-87.88%,-13.81%,10.21%,7.31%,8.76%,9.29%,8.15%,8.64%,10.15%,10.23%,10.41%,-5.72%,5.64%,7.03%
ASZ,ASG Group Limited,Annual Ratio Analysis - ROE,-44.96%,-749.56%,484.25%,-5.68%,15.36%,10.91%,14.65%,14.61%,16.25%,17.63%,14.33%,14.43%,13.79%,-10.28%,9.61%,11.07%
ASZ,ASG Group Limited,Annual Ratio Analysis - Market Cap.($),"17,565,667.58","3,943,411.03","5,644,141.84","992,235.06","21,208,907.30","48,289,025.29","75,094,516.86","186,986,649.96","116,142,804.00","80,555,611.20","213,329,643.22","167,426,618.04","143,746,920.00","69,251,200.00","93,024,000.00","188,151,600.00"
AYG,Axxis Technology Group Ltd,Annual Balance Sheet - Total Equity,"5,727,418.00","696,023.00","1,897,858.00","-404,286.00","848,968.00","1,500,269.00","182,844.00","4,599,278.00","11,485,632.00","6,175,271.00","28,591,876.00","11,848,000.00","7,134,000.00","-283,000.00","-1,994,000.00","671,514.00"
AYG,Axxis Technology Group Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"2,446,450.00","3,277,945.00","2,764,080.00","1,795,710.00","2,314,251.00","90,521.00","24,359.00","143,382.00","4,482,792.00","5,285,567.00","21,460,154.00","59,553,000.00","56,521,000.00","50,887,000.00","35,983,000.00","27,896,050.00"
AYG,Axxis Technology Group Ltd,Annual Profit and Loss - EBITDA,"-2,305,685.00","-11,280,748.00","-4,721,613.00","-3,085,958.00","-410,034.00","-1,144,669.00","-1,913,019.00","-2,234,245.00","-8,343,192.00","-1,901,999.00","-975,402.00","-1,738,000.00","754,000.00","-255,000.00","-1,121,000.00","-528,353.00"
AYG,Axxis Technology Group Ltd,Annual Profit and Loss - EBIT,"-4,983,957.00","-12,210,064.00","-4,811,178.00","-3,160,628.00","-420,952.00","-1,511,019.00","-1,930,941.00","-2,583,192.00","-8,910,158.00","-2,053,054.00","-1,310,893.00","-3,040,000.00","-483,000.00","-1,621,000.00","-2,514,000.00","-1,105,577.00"
AYG,Axxis Technology Group Ltd,Annual Profit and Loss - Reported NPAT After Abnorma,"-4,865,136.00","-12,188,521.00","-4,881,871.00","-3,201,120.00","-460,664.00","-1,479,068.00","-1,699,286.00","-2,270,019.00","-9,732,152.00","-7,949,328.00","-1,443,914.00","-19,899,000.00","-7,790,000.00","-7,392,000.00","-3,007,000.00","8,818,825.00"
AYG,Axxis Technology Group Ltd,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
AYG,Axxis Technology Group Ltd,Annual Ratio Analysis - Net Profit Margin,-216.86%,-372.41%,-177.26%,-179.81%,-170.72%,--,"-22,221.60%","-1,869.73%",-193.14%,-32.54%,-6.78%,-6.45%,-0.51%,-4.70%,-9.40%,-8.11%
AYG,Axxis Technology Group Ltd,Annual Ratio Analysis - ROE,-84.94%,"-1,751.17%",-257.23%,791.80%,-54.26%,-98.59%,-929.36%,-49.36%,-74.54%,-27.73%,-5.05%,-32.44%,-4.07%,845.23%,169.56%,-211.33%
AYG,Axxis Technology Group Ltd,Annual Ratio Analysis - Market Cap.($),"37,132,052.28","17,698,076.80","4,967,877.75","4,697,041.78","2,828,019.64","3,705,408.54","3,602,830.29","10,548,559.98","6,393,541.32","12,355,423.55","19,641,682.70","10,619,977.40","8,844,953.18","8,844,953.18","7,681,220.61","2,560,406.87"
BCT,Bluechiip Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"5,478,358.00","1,221,171.00","749,548.00","566,466.00","924,569.00","1,669,187.00"
BCT,Bluechiip Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,"687,816.00","1,021,661.00","1,223,667.00","764,069.00","714,592.00"
BCT,Bluechiip Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00,"-3,618,577.00","-2,893,805.00","-3,554,280.00","-2,480,893.00","-1,850,095.00"
BCT,Bluechiip Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00,"-3,637,301.00","-2,917,183.00","-3,588,612.00","-2,518,920.00","-1,883,606.00"
BCT,Bluechiip Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"-3,615,702.00","-2,869,685.00","-3,586,138.00","-2,555,961.00","-1,911,688.00"
BCT,Bluechiip Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--,--,--,--,--,--
BCT,Bluechiip Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--,--,"-15,783.11%","-4,229.88%","-6,094.76%","-5,646.53%"
BCT,Bluechiip Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-296.08%,-382.86%,-633.07%,-276.45%,-114.53%
BCT,Bluechiip Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,"11,741,503.20","22,397,163.88","16,460,690.73","5,228,567.52","7,705,380.37"
BIG,Big Un Limited,Annual Balance Sheet - Total Equity, , , , ,"12,796,631.00","9,669,055.00","9,148,725.00","12,327,752.00","26,883,252.00","31,457,887.00","21,118,731.00","22,612,779.00","7,950,381.00","2,639,079.00","2,245,950.00","1,595,029.00"
BIG,Big Un Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,--,"20,000.00","291,744.00",300.00,--,"60,854.00","1,275,709.00","255,293.00","12,226.00","43,561.00","884,578.00"
BIG,Big Un Limited,Annual Profit and Loss - EBITDA, , , , ,"-896,052.00","-3,016,198.00","-3,283,658.00","-1,858,161.00","-4,337,230.00","-2,321,154.00","-15,429,174.00","-7,236,971.00","-3,915,816.00","-1,264,687.00","-793,044.00","-3,204,762.00"
BIG,Big Un Limited,Annual Profit and Loss - EBIT, , , , ,"-904,760.00","-3,054,194.00","-3,318,912.00","-1,884,798.00","-4,363,731.00","-2,358,101.00","-16,482,471.00","-7,337,839.00","-3,918,644.00","-1,267,076.00","-795,444.00","-3,242,973.00"
BIG,Big Un Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-804,924.00","-2,888,160.00","-3,258,283.00","-1,717,736.00","-4,022,386.00","-1,971,009.00","-16,404,177.00","-7,233,417.00","-15,407,856.00","-5,560,706.00","-2,577,838.00","-4,668,447.00"
BIG,Big Un Limited,Annual Profit and Loss - Total Operating Income (ban, , , , ,--,--,--,--,--,--,--,--,--,--,--,--
BIG,Big Un Limited,Annual Ratio Analysis - Net Profit Margin, , , , ,--,--,"-16,291.42%",--,--,--,--,--,--,"-10,224.58%",--,-515.86%
BIG,Big Un Limited,Annual Ratio Analysis - ROE, , , , ,-6.29%,-29.87%,-35.61%,-13.93%,-14.50%,-6.27%,-77.68%,-31.99%,-47.74%,-47.37%,-33.67%,-202.77%
BIG,Big Un Limited,Annual Ratio Analysis - Market Cap.($), , , , ,"7,405,430.55","6,550,011.90","7,280,330.75","6,902,257.57","57,283,714.84","19,919,929.10","15,802,732.30","10,029,631.00","3,344,772.50","1,537,915.84","2,691,352.72","8,939,054.54"
BIQ,"BuildingIQ, Inc",Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"25,763.00"
BIQ,"BuildingIQ, Inc",Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,"5,166,288.00"
BIQ,"BuildingIQ, Inc",Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,"-4,508,870.00"
BIQ,"BuildingIQ, Inc",Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,"-5,190,091.00"
BIQ,"BuildingIQ, Inc",Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"-5,273,890.00"
BIQ,"BuildingIQ, Inc",Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
BIQ,"BuildingIQ, Inc",Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,-201.62%
BIQ,"BuildingIQ, Inc",Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,-43.98%
BIQ,"BuildingIQ, Inc",Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,"85,967,524.74"
BLG,Bluglass Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"25,423,228.00","23,607,307.00","16,000,079.00","15,089,421.00","16,611,601.00","13,331,640.00","17,126,424.00","14,799,655.00","13,952,385.00"
BLG,Bluglass Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"309,963.00","2,601,311.00","1,648,361.00","1,617,624.00","1,858,525.00","2,172,217.00","4,569,980.00","3,990,340.00","3,479,016.00"
BLG,Bluglass Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-2,920,426.00","-2,642,165.00","-3,622,809.00","-3,653,659.00","-4,083,673.00","-4,737,849.00","-1,112,837.00","-2,484,085.00","-2,459,517.00"
BLG,Bluglass Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-2,991,013.00","-3,301,684.00","-5,204,862.00","-5,453,300.00","-6,241,706.00","-6,486,177.00","-1,832,658.00","-3,020,839.00","-3,237,169.00"
BLG,Bluglass Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-2,241,150.00","-2,686,867.00","-8,443,280.00","-5,348,717.00","-6,015,130.00","-6,230,574.00","-1,676,726.00","-2,898,435.00","-3,183,256.00"
BLG,Bluglass Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
BLG,Bluglass Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,--,--,--,--,--,--,--
BLG,Bluglass Limited,Annual Ratio Analysis - ROE, , , , , , , ,-8.82%,-11.38%,-31.30%,-35.45%,-26.29%,-25.02%,-9.79%,-19.58%,-22.82%
BLG,Bluglass Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"92,439,760.74","78,272,844.02","35,097,596.73","22,093,323.56","27,582,176.84","20,626,671.46","42,744,674.70","35,968,590.12","18,508,769.82"
BPF,Bulletproof Group Limited ,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"2,699,831.00","2,200,620.00","-3,174,281.00","6,847,669.00"
BPF,Bulletproof Group Limited ,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , ,"31,539.00",--,"19,031,633.00","33,246,750.00"
BPF,Bulletproof Group Limited ,Annual Profit and Loss - EBITDA, , , , , , , , , , , , ,"-84,839.00","-556,232.00","2,433,239.00","4,184,094.00"
BPF,Bulletproof Group Limited ,Annual Profit and Loss - EBIT, , , , , , , , , , , , ,"-84,839.00","-556,232.00","255,157.00","850,596.00"
BPF,Bulletproof Group Limited ,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,"-84,839.00","-497,201.00","-3,071,479.00","4,435,206.00"
BPF,Bulletproof Group Limited ,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , ,--,--,--,--
BPF,Bulletproof Group Limited ,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , ,--,--,0.32%,1.96%
BPF,Bulletproof Group Limited ,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,-3.14%,-22.59%,-1.78%,8.00%
BPF,Bulletproof Group Limited ,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,"3,388,610.00","817,253.00","22,364,033.80","28,048,985.00"
BPS,BPS Technology Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"27,904,000.00","32,731,000.00"
BPS,BPS Technology Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,"48,124,000.00"
BPS,BPS Technology Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,0.00,"10,362,000.00"
BPS,BPS Technology Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,0.00,"9,743,000.00"
BPS,BPS Technology Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"7,889,000.00"
BPS,BPS Technology Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
BPS,BPS Technology Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--,18.98%
BPS,BPS Technology Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,21.56%
BPS,BPS Technology Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,"49,148,076.60"
BRN,Brainchip Holdings Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"11,181,633.00","8,766,572.00","11,413,247.00","5,825,693.00","2,600,849.00"
BRN,Brainchip Holdings Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,912.00,"43,198.00","164,051.00","1,345,940.00","220,578.00"
BRN,Brainchip Holdings Ltd,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,"-3,257,248.00","-3,295,003.00","-3,316,157.00","259,828.00","-38,769,204.00"
BRN,Brainchip Holdings Ltd,Annual Profit and Loss - EBIT, , , , , , , , , , , ,"-3,293,991.00","-3,306,197.00","-3,331,221.00","246,979.00","-38,788,579.00"
BRN,Brainchip Holdings Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"-3,123,409.00","-2,864,292.00","-3,155,357.00","-5,328,088.00","-38,839,351.00"
BRN,Brainchip Holdings Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
BRN,Brainchip Holdings Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,--,"-2,053.39%",21.52%,--
BRN,Brainchip Holdings Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-55.87%,-32.67%,-27.65%,4.89%,"-1,575.53%"
BRN,Brainchip Holdings Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,"17,938,400.32","10,426,695.19","8,166,187.96","2,449,856.39","174,427,565.52"
BUD,Buddy Platform Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"4,029,037.00","4,029,749.00","3,054,590.00","4,821,537.00","10,512,607.00","19,295,328.00","15,750,432.00","4,376,475.00","1,606,504.00"
BUD,Buddy Platform Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,"20,040.00",--,--,"4,166,314.00",--,--,--,--
BUD,Buddy Platform Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-928,092.00","-3,178,456.00","-1,678,801.00","-2,608,102.00","1,851,435.00","-6,771,880.00","-3,127,643.00","-13,611,839.00","-3,402,886.00"
BUD,Buddy Platform Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-928,650.00","-3,185,668.00","-1,687,732.00","-2,616,748.00","1,849,008.00","-6,772,593.00","-3,127,740.00","-13,612,527.00","-3,402,886.00"
BUD,Buddy Platform Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-835,371.00","-2,737,427.00","-1,303,046.00","-2,523,021.00","1,849,024.00","-6,258,315.00","-6,555,592.00","-13,577,841.00","-3,652,022.00"
BUD,Buddy Platform Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
BUD,Buddy Platform Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,"-6,843,567.50%",--,--,--,--,--,--,--
BUD,Buddy Platform Limited,Annual Ratio Analysis - ROE, , , , , , , ,-20.73%,-67.93%,-35.86%,-44.44%,17.81%,-30.20%,-17.90%,-192.74%,-77.07%
BUD,Buddy Platform Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"9,625,000.00","4,427,500.00","5,534,375.00","6,807,183.60","31,923,111.77","19,535,335.04","10,243,487.02","4,952,911.66","3,884,636.61"
CAR,Carsales.com Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"57,900,000.00","88,974,000.00","108,746,000.00","128,385,000.00","152,510,000.00","187,376,000.00","229,513,000.00"
CAR,Carsales.com Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,--,"123,130,000.00","152,514,000.00","184,217,000.00","215,123,000.00","235,603,000.00","315,203,000.00"
CAR,Carsales.com Limited,Annual Profit and Loss - EBITDA, , , , , , , , , ,0.00,"64,542,000.00","83,836,000.00","101,255,000.00","119,895,000.00","141,844,000.00","159,264,000.00"
CAR,Carsales.com Limited,Annual Profit and Loss - EBIT, , , , , , , , , ,0.00,"62,241,000.00","81,123,000.00","97,916,000.00","117,342,000.00","138,535,000.00","154,575,000.00"
CAR,Carsales.com Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,0.00,"43,235,000.00","58,260,000.00","71,589,000.00","83,516,000.00","96,272,000.00","107,167,000.00"
CAR,Carsales.com Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , ,--,--,--,--,--,--,--
CAR,Carsales.com Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , ,--,35.11%,38.20%,38.86%,38.82%,40.52%,31.99%
CAR,Carsales.com Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,0.00%,48.59%,53.57%,55.76%,54.76%,51.25%,43.89%
CAR,Carsales.com Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , ,0.00,"1,106,656,208.00","1,101,446,410.00","1,402,135,338.00","2,227,195,920.52","2,518,608,739.35","2,446,431,463.24"
CAT,Catapult Group International Limited,Annual Balance Sheet - Total Equity,"14,790,610.00","7,553,807.00","3,529,143.00","7,924,100.00","3,038,697.00","11,366,452.00","8,857,413.00", , , , , , , ,"15,283,150.00","11,912,903.00"
CAT,Catapult Group International Limited,Annual Profit and Loss - Total Revenue Excluding Int,"1,702,095.00",--,"5,248,452.00","6,643,184.00","979,120.00","1,336,952.00","2,804,586.00", , , , , , , ,--,"11,777,382.00"
CAT,Catapult Group International Limited,Annual Profit and Loss - EBITDA,"-7,008,953.00","-6,797,884.00","-4,997,085.00","-551,991.00","-4,612,797.00","-3,748,646.00","-4,809,200.00", , , , , , , ,0.00,"-3,844,393.00"
CAT,Catapult Group International Limited,Annual Profit and Loss - EBIT,"-7,008,953.00","-6,797,884.00","-4,997,085.00","-904,058.00","-4,777,799.00","-4,211,097.00","-5,442,877.00", , , , , , , ,0.00,"-4,936,947.00"
CAT,Catapult Group International Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-6,649,648.00","-6,797,884.00","-4,890,771.00","-793,773.00","-4,652,974.00","-4,063,009.00","-5,349,093.00", , , , , , , ,0.00,"-4,309,230.00"
CAT,Catapult Group International Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--, , , , , , , ,--,--
CAT,Catapult Group International Limited,Annual Ratio Analysis - Net Profit Margin,-495.21%,--,-93.19%,-11.95%,-475.22%,-303.90%,-211.35%, , , , , , , ,--,-31.16%
CAT,Catapult Group International Limited,Annual Ratio Analysis - ROE,-44.96%,-89.99%,-138.58%,-10.02%,-153.12%,-35.75%,-66.92%, , , , , , , ,0.00%,-29.46%
CAT,Catapult Group International Limited,Annual Ratio Analysis - Market Cap.($),"92,468,023.25","33,059,685.80","30,283,665.50","26,216,322.75","4,669,104.00","20,062,166.50","12,557,120.80", , , , , , , ,0.00,"120,941,581.28"
